year,school_name,school_code,subject_track,batch,major_group_code,major_group_name,subject_requirement,major_count,admission_count,min_score,min_rank,school_location,school_type,is_985,is_211,source,source_file,notes
2025,北京体育大学,1,历史,本科批,101,?101?,首选历史，再选不限,,2,605,5105,北京,公办,否,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,北京体育大学,1,历史,本科批,102,?102?,首选历史，再选不限,,1,605,5105,北京,公办,否,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,北京体育大学,1,历史,本科批,103,?103?,首选历史，再选思想政治,,1,608,4542,北京,公办,否,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,北京体育大学,1,历史,本科批,204,?204?,首选历史，再选不限,,4,544,30042,北京,公办,否,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,北京体育大学,1,物理,本科批,105,?105?,首选物理，再选不限,,4,609,36486,北京,公办,否,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,北京体育大学,1,物理,本科批,106,?106?,首选物理，再选不限,,1,608,37473,北京,公办,否,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,北京体育大学,1,物理,本科批,107,?107?,首选物理，再选化学,,2,625,22450,北京,公办,否,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,北京体育大学,1,物理,本科批,108,?108?,首选物理，再选不限,,2,611,34569,北京,公办,否,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,北京体育大学,1,物理,本科批,109,?109?,首选物理，再选化学,,2,609,36486,北京,公办,否,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,北京体育大学,1,物理,本科批,210,?210?,首选物理，再选不限,,4,545,126477,北京,公办,否,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,吉林体育学院,10,历史,本科批,101,?101?,首选历史，再选不限,,,525,42821,吉林,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,吉林体育学院,10,物理,本科批,101,?101?,首选物理，再选不限,,,499,211621,吉林,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,吉林体育学院,10,物理,本科批,102,?102?,首选物理，再选不限,,,521,169654,吉林,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,外交学院,103,历史,本科批,301,?301?,首选历史，再选思想政治,,,608,4542,北京,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,外交学院,103,物理,本科批,302,?302?,首选物理，再选不限,,,611,34569,北京,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,中国人民公安大学,110,物理,本科批,101,?101?,首选物理，再选不限,,,629,19599,北京,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,中国人民公安大学,110,物理,本科批,101,?101?,首选物理，再选不限,,,627,20939,北京,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,中央民族大学,1100,历史,本科批,101,?101?,首选历史，再选不限,,64,623,2268,北京,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,中央民族大学,1100,历史,本科批,301,?301?,首选历史，再选不限,,4,576,13896,北京,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,中央民族大学,1100,物理,本科批,103,?103?,首选物理，再选不限,,26,627,20939,北京,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,中央民族大学,1100,物理,本科批,104,?104?,首选物理，再选化学,,81,637,14500,北京,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,中央民族大学,1100,物理,本科批,206,?206?,首选物理，再选化学,,4,606,39518,北京,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,中央民族大学,1100,物理,本科批,207,?207?,首选物理，再选化学,,5,625,22450,北京,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,中央民族大学,1100,物理,本科批,305,?305?,首选物理，再选化学,,10,616,29930,北京,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,中南民族大学,1103,历史,本科批,101,?101?,首选历史，再选思想政治,,,601,5929,湖北,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,中南民族大学,1103,历史,本科批,102,?102?,首选历史，再选不限,,,592,8282,湖北,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,中南民族大学,1103,历史,本科批,103,?103?,首选历史，再选不限,,,594,7705,湖北,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,中南民族大学,1103,历史,本科批,312,?312?,首选历史，再选不限,,,589,9187,湖北,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,中南民族大学,1103,物理,本科批,104,?104?,首选物理，再选不限,,,580,71205,湖北,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,中南民族大学,1103,物理,本科批,105,?105?,首选物理，再选不限,,,584,65709,湖北,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,中南民族大学,1103,物理,本科批,106,?106?,首选物理，再选化学,,,592,55298,湖北,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,中南民族大学,1103,物理,本科批,107,?107?,首选物理，再选化学,,,584,65709,湖北,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,中南民族大学,1103,物理,本科批,108,?108?,首选物理，再选化学,,,605,40609,湖北,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,中南民族大学,1103,物理,本科批,318,?318?,首选物理，再选化学,,,589,59240,湖北,公办,否,否,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,北京大学,1105,历史,本科批,101,?101?,首选历史，再选不限,,,673,61,北京,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,北京大学,1105,历史,本科批,303,?303?,首选历史，再选不限,,,669,97,北京,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,北京大学,1105,物理,本科批,102,?102?,首选物理，再选化学,,,697,186,北京,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,北京大学,1105,物理,本科批,304,?304?,首选物理，再选化学,,,690,416,北京,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,北京大学,1105,物理,本科批,305,?305?,首选物理，再选不限,,,687,566,北京,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,北京大学医学部,1106,历史,本科批,101,?101?,首选历史，再选不限,,,670,88,北京,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,北京大学医学部,1106,物理,本科批,101,?101?,首选物理，再选化学,,,695,241,北京,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,北京大学医学部,1106,物理,本科批,102,?102?,首选物理，再选化学,,,687,566,北京,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,北京大学医学部,1106,物理,本科批,103,?103?,首选物理，再选化学,,,674,1917,北京,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,北京大学医学部,1106,物理,本科批,104,?104?,首选物理，再选不限,,,686,627,北京,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,北京大学医学部,1106,物理,本科批,301,?301?,首选物理，再选化学,,,685,695,北京,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,中国人民大学,1110,历史,本科批,101,?101?,首选历史，再选不限,,,664,155,北京,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,中国人民大学,1110,历史,本科批,102,?102?,首选历史，再选思想政治,,,664,155,北京,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,中国人民大学,1110,历史,本科批,301,?301?,首选历史，再选不限,,,649,482,北京,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,中国人民大学,1110,历史,本科批,302,?302?,首选历史，再选思想政治,,,657,260,北京,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,中国人民大学,1110,物理,本科批,103,?103?,首选物理，再选不限,,,688,511,北京,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,中国人民大学,1110,物理,本科批,104,?104?,首选物理，再选化学,,,679,1277,北京,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,中国人民大学,1110,物理,本科批,303,?303?,首选物理，再选不限,,,652,7511,北京,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,中国人民大学,1110,物理,本科批,304,?304?,首选物理，再选化学,,,667,3171,北京,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,清华大学,1115,历史,本科批,101,?101?,首选历史，再选不限,,,687,12,北京,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,清华大学,1115,历史,本科批,310,?310?,首选历史，再选不限,,,677,34,北京,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,清华大学,1115,物理,本科批,101,?101?,首选物理，再选化学,,,700,108,北京,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,清华大学,1115,物理,本科批,310,?310?,首选物理，再选化学,,,692,339,北京,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,北京交通大学,1120,历史,本科批,111,?111?,首选历史，再选不限,,,624,2158,北京,公办,否,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,北京交通大学,1120,历史,本科批,113,?113?,首选历史，再选不限,,,617,3030,北京,公办,否,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,北京交通大学,1120,历史,本科批,325,?325?,首选历史，再选不限,,,610,4141,北京,公办,否,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,北京交通大学,1120,物理,本科批,101,?101?,首选物理，再选化学,,,659,5147,北京,公办,否,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,北京交通大学,1120,物理,本科批,102,?102?,首选物理，再选化学,,,658,5456,北京,公办,否,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,北京交通大学,1120,物理,本科批,103,?103?,首选物理，再选化学,,,648,9130,北京,公办,否,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,北京交通大学,1120,物理,本科批,207,?207?,首选物理，再选化学,,,632,17632,北京,公办,否,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,北京交通大学,1120,物理,本科批,208,?208?,首选物理，再选化学,,,631,18242,北京,公办,否,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,北京交通大学,1120,物理,本科批,209,?209?,首选物理，再选化学,,,623,23980,北京,公办,否,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,北京交通大学,1120,物理,本科批,321,?321?,首选物理，再选化学,,,624,23204,北京,公办,否,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,北京交通大学,1120,物理,本科批,322,?322?,首选物理，再选不限,,,612,33569,北京,公办,否,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,东南大学,1125,历史,本科批,102,?102?,首选历史，再选不限,,,642,774,江苏,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,东南大学,1125,历史,本科批,103,?103?,首选历史，再选思想政治,,,641,821,江苏,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,东南大学,1125,物理,本科批,101,?101?,首选物理，再选化学,,,673,2061,江苏,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,东南大学,1125,物理,本科批,301,?301?,首选物理，再选化学,,,642,11842,江苏,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,东南大学,1125,物理,本科批,303,?303?,首选物理，再选不限,,,643,11370,江苏,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,东南大学,1125,物理,本科批,901,?901?,首选物理，再选化学,,,651,7914,江苏,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,复旦大学,1130,历史,本科批,101,?101?,首选历史，再选不限,,,666,133,上海,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,复旦大学,1130,历史,本科批,301,?301?,首选历史，再选不限,,,657,260,上海,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,复旦大学,1130,物理,本科批,101,?101?,首选物理，再选化学,,,690,416,上海,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,复旦大学,1130,物理,本科批,301,?301?,首选物理，再选化学,,,674,1917,上海,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,复旦大学上海医学院,1131,物理,本科批,101,?101?,首选物理，再选化学,,,693,313,上海,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,复旦大学上海医学院,1131,物理,本科批,102,?102?,首选物理，再选化学,,,667,3171,上海,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,复旦大学上海医学院,1131,物理,本科批,301,?301?,首选物理，再选化学,,,654,6779,上海,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,湖南大学,1135,历史,本科批,101,?101?,首选历史，再选不限,,,634,1240,湖南,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,湖南大学,1135,历史,本科批,307,?307?,首选历史，再选不限,,,620,2608,湖南,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,湖南大学,1135,历史,本科批,501,?501?,首选历史，再选不限,,,617,3030,湖南,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,湖南大学,1135,物理,本科批,104,?104?,首选物理，再选不限,,,641,12353,湖南,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,湖南大学,1135,物理,本科批,105,?105?,首选物理，再选化学,,,650,8281,湖南,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,湖南大学,1135,物理,本科批,308,?308?,首选物理，再选不限,,,603,42712,湖南,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,湖南大学,1135,物理,本科批,309,?309?,首选物理，再选化学,,,635,15727,湖南,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华中科技大学,1140,历史,本科批,111,?111?,首选历史，再选不限,,,634,1240,湖北,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华中科技大学,1140,物理,本科批,101,?101?,首选物理，再选化学,,,668,2939,湖北,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华中科技大学,1140,物理,本科批,102,?102?,首选物理，再选化学,,,667,3171,湖北,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华中科技大学,1140,物理,本科批,201,?201?,首选物理，再选化学,,,624,23204,湖北,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华中科技大学,1140,物理,本科批,301,?301?,首选物理，再选化学,,,645,10445,湖北,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华中科技大学,1140,物理,本科批,901,?901?,首选物理，再选化学,,,641,12353,湖北,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华中科技大学,1140,物理,本科批,902,?902?,首选物理，再选化学,,,640,12870,湖北,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,华中科技大学,1140,物理,本科批,903,?903?,首选物理，再选化学,,,619,27239,湖北,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,吉林大学,1145,历史,本科批,101,?101?,首选历史，再选不限,,45,625,2032,吉林,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,吉林大学,1145,历史,本科批,102,?102?,首选历史，再选不限,,6,645,614,吉林,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,吉林大学,1145,历史,本科批,103,?103?,首选历史，再选思想政治,,4,627,1833,吉林,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,吉林大学,1145,历史,本科批,301,?301?,首选历史，再选不限,,7,610,4141,吉林,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,吉林大学,1145,历史,本科批,302,?302?,首选历史，再选思想政治,,2,623,2268,吉林,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,吉林大学,1145,物理,本科批,101,?101?,首选物理，再选化学,,4,659,5147,吉林,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,吉林大学,1145,物理,本科批,102,?102?,首选物理，再选不限,,32,628,20262,吉林,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,吉林大学,1145,物理,本科批,102,?102?,首选物理，再选不限,,3,638,13941,吉林,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,吉林大学,1145,物理,本科批,103,?103?,首选物理，再选不限,,1,654,6779,吉林,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,吉林大学,1145,物理,本科批,104,?104?,首选物理，再选思想政治,,4,636,15066,吉林,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,吉林大学,1145,物理,本科批,105,?105?,首选物理，再选化学,,377,628,20262,吉林,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,吉林大学,1145,物理,本科批,105,?105?,首选物理，再选化学,,45,628,20262,吉林,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
2025,吉林大学,1145,物理,本科批,106,?106?,首选物理，再选化学,,67,652,7511,吉林,公办,是,是,henan_2025_new_group_xlsx_primary,tmp\河南\河南2025\25年全国高校在河南的院校录取分数.xlsx,2025-06-24 合并：新院校录取分数表优先。
